rainfall_1h,rainfall_3h,rainfall_24h,humidity,temperature,wind_speed,month,is_rainy_season,elevation_m,distance_to_river_km,soil_type_encoded,rain_intensity,rain_persistence,saturation_index,drainage_score,heat_humidity,city_risk,label
82.941,161.048,286.022,34.07,8.03,15.33,5,0,287.711,6.048,2,82.941,53.6825,0.3407,0.35,2.736,0.15,siaga
0.0,0.0,0.0,67.21,4.55,15.22,12,0,224.146,1.0708,2,0.0,0.0,0.6721,0.15,3.059,0.85,siaga
0.0,0.0,0.0,58.9,20.4,13.4,10,0,151.88,0.7474,2,0.0,0.0,0.589,0.55,12.014,0.9,waspada
29.763,65.067,176.864,36.83,33.63,0.2,4,0,186.845,2.7318,2,29.763,21.6891,0.3683,0.05,12.387,0.85,siaga
7.846,19.105,86.904,49.86,35.68,19.11,12,0,73.962,0.903,0,7.846,6.3682,0.4986,0.75,17.787,0.1,waspada
1.404,2.756,7.005,39.45,30.09,17.12,12,0,51.925,2.7341,0,1.404,0.9185,0.3945,0.75,11.871,0.45,waspada
0.0,0.0,0.0,65.42,25.02,25.55,11,0,255.538,4.0686,1,0.0,0.0,0.6542,0.85,16.365,0.55,waspada
0.0,0.0,0.0,30.46,10.13,6.85,8,1,313.449,0.05,0,0.0,0.0,0.3046,0.85,3.085,0.7,aman
0.0,0.0,0.0,54.38,37.33,10.66,10,0,152.017,0.05,0,0.0,0.0,0.5438,0.55,20.302,0.15,waspada
0.0,0.0,0.0,68.5,37.86,29.77,3,0,332.639,4.6229,2,0.0,0.0,0.685,0.75,25.936,0.7,waspada
0.0,0.0,0.0,48.02,28.03,13.14,9,1,301.256,2.7408,2,0.0,0.0,0.4802,0.15,13.458,0.15,waspada
0.0,0.0,0.0,92.89,14.44,24.84,6,1,321.353,3.5363,1,0.0,0.0,0.9289,0.75,13.418,0.15,waspada
0.0,0.0,0.0,48.48,15.21,9.79,1,0,267.993,2.9001,1,0.0,0.0,0.4848,0.75,7.375,0.85,aman
16.853,39.896,140.817,93.89,18.29,18.86,9,1,159.983,2.5921,3,16.853,13.2986,0.9389,0.55,17.17,0.55,siaga
4.325,12.546,58.715,49.68,31.43,19.86,4,0,189.118,0.05,1,4.325,4.182,0.4968,0.75,15.616,0.7,waspada
24.157,46.047,120.974,53.75,18.01,1.11,3,0,192.809,4.5838,0,24.157,15.349,0.5375,0.75,9.682,0.85,waspada
24.176,57.438,168.68,88.68,8.96,31.06,7,1,259.085,2.8964,1,24.176,19.1461,0.8868,0.35,7.946,0.75,siaga
7.511,22.289,109.833,58.54,26.39,13.37,1,0,64.266,7.0455,1,7.511,7.4297,0.5854,0.55,15.447,0.25,waspada
102.429,133.776,306.373,30.62,27.34,30.29,3,0,181.52,2.1243,1,102.429,44.592,0.3062,0.75,8.371,0.75,siaga
0.0,0.0,0.0,82.0,37.7,19.07,1,0,269.234,0.4789,2,0.0,0.0,0.82,0.35,30.913,0.5,waspada
0.0,0.0,0.0,42.14,5.87,12.65,6,1,155.514,2.2759,0,0.0,0.0,0.4214,0.55,2.474,0.8,waspada
71.059,157.093,380.49,77.84,23.89,33.47,8,1,366.399,0.05,2,71.059,52.3645,0.7784,0.75,18.597,0.85,siaga
0.0,0.0,0.0,92.11,10.3,30.83,8,1,315.071,5.4806,2,0.0,0.0,0.9211,0.55,9.488,0.65,waspada
34.039,74.779,227.856,59.4,25.66,27.16,10,0,282.526,3.4084,1,34.039,24.9262,0.594,0.35,15.245,0.75,siaga
56.588,99.506,227.257,38.59,10.32,24.05,3,0,320.06,5.8757,0,56.588,33.1686,0.3859,0.55,3.983,0.55,siaga
0.0,0.0,0.0,76.33,9.26,24.14,2,0,321.001,1.1592,3,0.0,0.0,0.7633,0.15,7.071,0.7,waspada
0.0,0.0,0.0,94.55,35.06,1.39,9,1,308.036,3.5072,3,0.0,0.0,0.9455,0.75,33.149,0.75,waspada
129.117,186.181,324.258,97.14,20.31,18.72,1,0,253.679,3.6188,3,129.117,62.0605,0.9714,0.85,19.725,0.3,siaga
1.236,2.911,11.418,79.66,36.4,8.46,12,0,155.349,0.5483,1,1.236,0.9704,0.7966,0.55,29.001,0.85,waspada
5.586,14.319,33.804,42.72,22.19,29.89,9,1,376.756,7.6135,0,5.586,4.7728,0.4272,0.55,9.478,0.8,waspada
6.91,14.296,69.861,86.69,32.44,22.86,10,0,217.697,3.3982,2,6.91,4.7652,0.8669,0.75,28.124,0.3,waspada
0.0,0.0,0.0,88.92,4.82,12.99,1,0,261.508,2.9771,3,0.0,0.0,0.8892,0.75,4.286,0.65,waspada
1.568,3.379,15.972,71.95,16.21,24.57,8,1,333.554,1.8259,0,1.568,1.1262,0.7195,0.55,11.663,0.75,waspada
0.0,0.0,0.0,81.87,8.45,5.0,9,1,249.998,4.9383,2,0.0,0.0,0.8187,0.75,6.916,0.8,waspada
0.0,0.0,0.0,40.14,8.17,7.39,12,0,108.465,4.4495,1,0.0,0.0,0.4014,1.0,3.279,0.7,aman
0.0,0.0,0.0,40.37,8.28,12.48,3,0,251.628,4.3655,2,0.0,0.0,0.4037,0.55,3.342,0.7,waspada
0.0,0.0,0.0,62.32,30.64,14.0,9,1,302.321,3.9227,1,0.0,0.0,0.6232,0.55,19.092,0.2,waspada
1.627,3.567,17.49,55.42,31.58,22.9,6,1,287.224,5.7468,2,1.627,1.1891,0.5542,0.35,17.504,0.3,waspada
0.0,0.0,0.0,50.25,11.52,14.25,6,1,208.789,0.3406,2,0.0,0.0,0.5025,1.0,5.79,0.75,aman
25.065,61.941,157.245,37.41,30.7,13.29,4,0,313.218,1.568,1,25.065,20.647,0.3741,0.75,11.485,0.6,waspada
0.0,0.0,0.0,78.58,18.23,3.75,10,0,166.317,4.9918,0,0.0,0.0,0.7858,0.55,14.329,0.75,waspada
0.0,0.0,0.0,41.55,27.35,6.99,6,1,320.642,1.3108,2,0.0,0.0,0.4155,0.75,11.365,0.65,aman
0.0,0.0,0.0,48.86,36.11,9.17,7,1,331.187,6.1964,1,0.0,0.0,0.4886,0.35,17.643,0.2,waspada
2.029,4.761,13.622,66.02,33.54,14.73,11,0,300.169,0.884,2,2.029,1.5869,0.6602,0.75,22.147,0.6,waspada
0.0,0.0,0.0,88.88,23.95,14.46,3,0,350.89,2.8031,2,0.0,0.0,0.8888,0.35,21.285,0.7,siaga
0.0,0.0,0.0,56.85,36.41,32.7,11,0,225.968,2.295,1,0.0,0.0,0.5685,0.75,20.7,0.3,waspada
0.0,0.0,0.0,64.55,34.07,17.91,10,0,161.042,0.05,0,0.0,0.0,0.6455,0.15,21.991,0.55,siaga
0.0,0.0,0.0,39.36,7.29,21.88,3,0,169.598,7.965,2,0.0,0.0,0.3936,0.85,2.869,0.1,aman
36.92,85.399,214.626,64.44,30.01,33.76,4,0,184.923,0.8663,1,36.92,28.4665,0.6444,0.75,19.338,0.4,siaga
4.732,12.01,29.363,92.14,31.76,25.33,6,1,318.843,2.8507,2,4.732,4.0035,0.9214,0.35,29.268,0.6,siaga
7.741,21.958,103.381,97.35,14.21,13.55,6,1,354.553,4.832,1,7.741,7.3194,0.9735,0.85,13.838,0.85,waspada
13.557,25.792,73.873,34.46,33.12,31.45,7,1,220.636,3.422,2,13.557,8.5972,0.3446,0.75,11.415,0.45,waspada
3.17,8.613,32.161,68.49,35.43,31.65,2,0,270.88,1.1242,1,3.17,2.871,0.6849,0.85,24.266,0.3,waspada
2.978,6.945,18.407,45.08,30.48,8.47,11,0,378.703,0.5086,0,2.978,2.3149,0.4508,0.85,13.741,0.5,aman
0.0,0.0,0.0,80.39,20.38,34.95,6,1,288.576,0.05,3,0.0,0.0,0.8039,0.55,16.38,0.85,waspada
28.359,55.279,143.542,57.63,15.58,23.86,4,0,308.314,2.2611,2,28.359,18.4262,0.5763,0.85,8.978,0.7,waspada
80.655,102.849,161.972,92.92,3.32,16.67,11,0,346.091,4.4294,1,80.655,34.2831,0.9292,0.55,3.084,0.55,siaga
2.907,5.182,20.198,33.06,24.56,20.11,6,1,233.391,0.2138,0,2.907,1.7274,0.3306,0.75,8.119,0.75,waspada
3.704,8.071,20.546,71.16,17.42,33.43,8,1,282.593,2.7624,0,3.704,2.6903,0.7116,0.35,12.396,0.25,waspada
0.0,0.0,0.0,95.76,26.96,28.94,2,0,199.737,3.3285,2,0.0,0.0,0.9576,0.55,25.818,0.65,waspada
23.195,39.028,151.791,37.97,22.85,14.36,4,0,308.746,1.75,2,23.195,13.0095,0.3797,0.85,8.678,0.7,waspada
0.0,0.0,0.0,86.29,24.95,28.8,9,1,222.935,2.9782,0,0.0,0.0,0.8629,0.55,21.53,0.55,waspada
7.538,15.928,35.13,84.41,22.33,4.72,6,1,239.737,0.05,1,7.538,5.3094,0.8441,0.75,18.851,0.5,waspada
0.0,0.0,0.0,70.86,30.87,4.88,10,0,311.611,0.05,1,0.0,0.0,0.7086,0.15,21.876,0.8,siaga
9.783,16.535,58.45,72.61,29.03,6.99,3,0,249.38,3.6311,3,9.783,5.5116,0.7261,0.75,21.078,0.85,waspada
103.645,142.411,241.262,51.62,24.4,34.97,12,0,283.064,3.5587,0,103.645,47.4703,0.5162,0.75,12.597,0.1,siaga
0.0,0.0,0.0,74.75,19.31,34.67,3,0,167.211,3.6483,1,0.0,0.0,0.7475,0.55,14.437,0.2,waspada
0.0,0.0,0.0,80.47,27.66,22.03,3,0,301.323,2.8089,2,0.0,0.0,0.8047,0.85,22.256,0.9,waspada
0.0,0.0,0.0,61.58,30.04,1.79,8,1,378.669,3.4,2,0.0,0.0,0.6158,1.0,18.499,0.2,aman
0.0,0.0,0.0,69.69,32.38,12.48,12,0,334.222,5.6916,0,0.0,0.0,0.6969,0.35,22.567,0.45,waspada
40.388,73.951,153.953,72.67,27.17,20.33,4,0,310.103,1.5474,3,40.388,24.6504,0.7267,0.75,19.746,0.3,siaga
0.0,0.0,0.0,73.39,30.28,1.92,4,0,300.509,4.6037,0,0.0,0.0,0.7339,0.55,22.22,0.2,waspada
17.317,39.608,129.116,66.06,2.93,5.82,6,1,292.832,0.05,1,17.317,13.2026,0.6606,0.75,1.938,0.65,waspada
13.968,32.443,124.366,46.95,31.33,9.23,12,0,119.73,8.2576,2,13.968,10.8143,0.4695,0.75,14.711,0.4,waspada
58.525,96.971,250.11,63.69,9.39,33.87,10,0,212.355,3.5472,2,58.525,32.3238,0.6369,0.75,5.981,0.25,siaga
22.746,50.223,164.631,96.81,18.29,31.82,4,0,340.288,2.4946,2,22.746,16.741,0.9681,0.55,17.707,0.4,siaga
5.254,13.566,35.348,75.2,25.84,18.97,3,0,426.502,5.5322,1,5.254,4.5221,0.752,1.0,19.431,0.1,aman
0.0,0.0,0.0,53.53,22.34,12.47,5,0,210.54,1.7735,1,0.0,0.0,0.5353,0.15,11.956,0.9,siaga
5.632,9.095,24.926,32.86,33.43,9.27,6,1,317.201,3.7966,0,5.632,3.0317,0.3286,0.55,10.983,0.9,waspada
0.0,0.0,0.0,81.09,20.82,7.4,9,1,338.168,4.4795,3,0.0,0.0,0.8109,0.75,16.88,0.35,waspada
14.267,22.829,79.112,72.43,4.6,13.12,3,0,253.215,5.2996,0,14.267,7.6096,0.7243,0.55,3.335,0.8,waspada
113.79,207.441,459.112,84.56,2.41,26.97,7,1,206.636,0.7836,0,113.79,69.147,0.8456,0.35,2.04,0.3,awas
22.714,34.642,124.457,32.2,31.75,17.1,4,0,205.63,2.02,1,22.714,11.5473,0.322,0.35,10.225,0.8,waspada
3.923,10.993,41.633,47.21,23.27,25.25,3,0,272.469,2.101,1,3.923,3.6642,0.4721,0.75,10.983,0.2,waspada
15.475,25.364,96.028,65.33,30.03,9.27,10,0,376.527,2.0772,2,15.475,8.4545,0.6533,0.55,19.618,0.55,waspada
5.676,8.993,26.498,88.8,9.66,15.04,7,1,285.681,2.1971,1,5.676,2.9977,0.888,0.75,8.582,0.25,waspada
0.0,0.0,0.0,35.17,6.29,19.6,11,0,243.383,1.7044,1,0.0,0.0,0.3517,0.75,2.212,0.8,aman
0.0,0.0,0.0,52.84,29.62,16.49,12,0,185.271,2.4068,2,0.0,0.0,0.5284,0.85,15.651,0.4,waspada
0.0,0.0,0.0,32.95,6.18,33.31,5,0,286.097,4.2329,2,0.0,0.0,0.3295,0.35,2.035,0.35,waspada
0.0,0.0,0.0,62.92,36.72,5.24,1,0,195.797,1.9392,1,0.0,0.0,0.6292,0.75,23.107,0.1,waspada
7.126,10.948,50.729,45.54,3.0,32.25,10,0,291.365,4.7906,0,7.126,3.6493,0.4554,0.75,1.365,0.2,aman
0.0,0.0,0.0,92.15,28.58,10.96,8,1,250.77,3.5508,1,0.0,0.0,0.9215,0.35,26.335,0.45,waspada
45.0,97.281,211.277,63.63,16.26,18.8,7,1,323.275,0.5917,0,45.0,32.4271,0.6363,0.05,10.346,0.45,awas
0.0,0.0,0.0,36.4,20.89,18.23,6,1,124.125,3.1902,2,0.0,0.0,0.364,0.85,7.605,0.3,aman
20.478,39.817,94.823,58.38,22.35,3.75,6,1,273.443,0.8164,1,20.478,13.2723,0.5838,0.05,13.047,0.75,siaga
0.0,0.0,0.0,56.36,12.75,17.77,11,0,311.141,4.3492,1,0.0,0.0,0.5636,0.75,7.188,0.15,aman
0.0,0.0,0.0,38.95,4.74,7.78,4,0,408.515,0.7601,2,0.0,0.0,0.3895,0.55,1.846,0.75,waspada
6.616,10.893,39.244,51.67,25.45,21.27,1,0,112.274,5.4583,0,6.616,3.6312,0.5167,0.55,13.153,0.85,waspada
0.0,0.0,0.0,78.75,25.32,2.52,1,0,239.235,3.7556,2,0.0,0.0,0.7875,0.55,19.937,0.35,waspada
130.646,181.442,328.349,74.25,34.27,4.07,5,0,353.666,0.5708,1,130.646,60.4808,0.7425,0.55,25.45,0.2,siaga
0.0,0.0,0.0,93.81,30.69,4.04,7,1,282.409,3.5428,0,0.0,0.0,0.9381,0.75,28.792,0.45,waspada
54.412,132.693,416.213,70.65,14.36,31.16,9,1,270.321,3.1969,0,54.412,44.2309,0.7065,0.15,10.145,0.6,awas
11.13,25.961,103.517,34.07,6.81,10.85,2,0,255.167,3.8432,0,11.13,8.6537,0.3407,0.55,2.32,0.8,waspada
1.735,4.69,16.071,55.06,10.3,5.41,9,1,281.824,3.7845,1,1.735,1.5632,0.5506,0.75,5.673,0.65,waspada
8.06,19.998,71.869,95.66,27.89,6.17,5,0,195.987,2.2956,3,8.06,6.6661,0.9566,0.75,26.682,0.8,waspada
0.0,0.0,0.0,34.18,5.3,3.42,1,0,486.261,5.1184,1,0.0,0.0,0.3418,0.85,1.812,0.2,aman
0.0,0.0,0.0,50.42,37.45,31.7,4,0,192.032,3.5663,2,0.0,0.0,0.5042,0.75,18.882,0.45,waspada
2.854,7.65,18.147,40.21,3.04,3.89,12,0,140.723,0.05,2,2.854,2.5498,0.4021,0.55,1.224,0.55,waspada
0.0,0.0,0.0,92.3,17.83,4.69,8,1,289.419,6.2077,2,0.0,0.0,0.923,0.85,16.455,0.35,waspada
23.981,37.606,86.036,31.12,2.15,2.32,9,1,316.971,1.4082,0,23.981,12.5355,0.3112,0.55,0.67,0.8,waspada
16.991,39.492,91.964,61.11,32.29,32.12,4,0,188.226,4.4992,1,16.991,13.1641,0.6111,0.75,19.734,0.1,waspada
18.781,44.561,151.334,47.15,12.6,4.14,2,0,204.432,5.7185,1,18.781,14.8538,0.4715,0.55,5.942,0.85,siaga
65.004,149.746,410.127,93.82,17.6,3.08,10,0,229.481,1.4253,1,65.004,49.9154,0.9382,0.75,16.513,0.45,awas
0.0,0.0,0.0,69.06,16.4,7.59,3,0,436.81,5.3553,0,0.0,0.0,0.6906,0.55,11.328,0.15,waspada
0.0,0.0,0.0,31.81,2.43,8.85,6,1,224.84,4.1352,0,0.0,0.0,0.3181,0.75,0.774,0.5,aman
1.801,4.106,16.75,33.95,31.08,9.46,6,1,225.347,5.5245,2,1.801,1.3687,0.3395,0.75,10.549,0.35,aman
11.64,24.714,97.035,35.73,18.91,11.06,6,1,174.043,3.5272,3,11.64,8.2379,0.3573,0.85,6.758,0.5,waspada
5.877,14.246,48.342,80.49,25.48,3.81,5,0,278.815,3.4641,0,5.877,4.7486,0.8049,0.85,20.505,0.4,waspada
105.993,127.43,268.342,65.65,25.92,2.97,5,0,217.692,1.0932,0,105.993,42.4768,0.6565,0.85,17.019,0.25,siaga
2.89,4.63,12.696,64.12,17.15,5.31,2,0,275.028,5.3975,1,2.89,1.5432,0.6412,0.75,10.994,0.25,waspada
7.055,13.955,63.053,66.16,8.21,0.3,1,0,208.582,5.5307,2,7.055,4.6516,0.6616,0.55,5.43,0.5,waspada
0.0,0.0,0.0,83.94,10.3,31.48,1,0,247.227,0.734,1,0.0,0.0,0.8394,0.75,8.647,0.4,waspada
0.0,0.0,0.0,63.12,5.33,5.86,10,0,250.83,4.3476,1,0.0,0.0,0.6312,0.35,3.366,0.15,waspada
0.0,0.0,0.0,42.55,22.51,4.77,8,1,196.388,0.5979,3,0.0,0.0,0.4255,0.55,9.578,0.9,waspada
0.0,0.0,0.0,30.58,11.08,7.03,5,0,316.26,3.9823,0,0.0,0.0,0.3058,0.35,3.388,0.65,waspada
3.861,7.725,25.292,94.42,37.25,8.6,12,0,228.557,2.9641,2,3.861,2.5751,0.9442,1.0,35.172,0.25,waspada
0.0,0.0,0.0,68.62,2.93,24.4,12,0,107.526,5.6471,2,0.0,0.0,0.6862,0.55,2.009,0.6,waspada
4.621,12.287,48.926,80.8,30.97,19.17,10,0,367.053,2.5669,0,4.621,4.0957,0.808,0.85,25.028,0.4,waspada
7.16,19.13,85.073,78.34,28.0,26.45,4,0,347.152,0.9974,2,7.16,6.3768,0.7834,0.15,21.936,0.8,siaga
28.698,68.121,218.391,77.5,30.49,22.27,9,1,316.14,2.0142,1,28.698,22.7071,0.775,0.15,23.63,0.55,siaga
4.782,13.429,63.067,49.5,7.36,32.02,4,0,240.634,0.05,1,4.782,4.4764,0.495,0.85,3.645,0.45,waspada
49.994,113.635,263.456,36.17,4.26,15.0,5,0,250.848,4.0398,0,49.994,37.8784,0.3617,0.55,1.54,0.4,siaga
9.111,19.671,65.865,70.1,19.09,2.76,1,0,381.485,2.4885,2,9.111,6.5569,0.701,1.0,13.385,0.25,aman
0.0,0.0,0.0,71.71,5.88,29.96,3,0,304.232,3.075,1,0.0,0.0,0.7171,0.75,4.22,0.2,waspada
0.0,0.0,0.0,60.59,18.8,12.03,12,0,77.178,3.1362,1,0.0,0.0,0.6059,0.35,11.393,0.45,waspada
5.163,12.042,31.462,49.12,33.9,32.75,8,1,348.631,2.5546,1,5.163,4.014,0.4912,0.55,16.654,0.4,waspada
4.134,11.531,31.741,63.21,19.21,6.48,4,0,233.822,4.7257,3,4.134,3.8437,0.6321,0.85,12.14,0.9,waspada
0.0,0.0,0.0,67.31,20.41,7.97,6,1,196.221,1.7827,3,0.0,0.0,0.6731,0.55,13.736,0.65,waspada
7.31,18.582,47.398,49.25,33.11,8.77,10,0,341.812,4.4189,3,7.31,6.1941,0.4925,0.75,16.309,0.15,waspada
0.0,0.0,0.0,41.02,30.29,5.36,9,1,112.204,0.05,0,0.0,0.0,0.4102,0.35,12.426,0.8,waspada
16.772,27.76,97.136,75.74,2.7,7.61,6,1,205.737,4.8661,1,16.772,9.2533,0.7574,0.75,2.044,0.1,waspada
0.0,0.0,0.0,81.9,18.81,8.75,12,0,321.767,4.8308,1,0.0,0.0,0.819,0.85,15.408,0.55,waspada
10.371,17.028,44.634,82.58,10.65,28.45,1,0,282.05,3.4509,1,10.371,5.6759,0.8258,0.75,8.795,0.9,waspada
79.653,128.496,309.65,55.61,15.52,4.66,2,0,277.672,6.7431,1,79.653,42.832,0.5561,0.55,8.633,0.9,siaga
0.0,0.0,0.0,83.29,31.54,7.05,1,0,298.238,5.34,3,0.0,0.0,0.8329,0.55,26.27,0.2,waspada
5.122,15.129,34.604,43.55,5.08,0.3,8,1,167.816,6.1024,0,5.122,5.043,0.4355,0.75,2.214,0.75,waspada
1.344,2.18,6.473,74.46,23.46,31.21,11,0,199.43,3.0857,2,1.344,0.7266,0.7446,0.75,17.468,0.8,waspada
20.986,40.949,93.729,62.8,16.06,33.6,11,0,158.662,4.3249,2,20.986,13.6498,0.628,0.75,10.087,0.45,waspada
0.0,0.0,0.0,86.47,17.89,16.36,1,0,306.704,2.0058,2,0.0,0.0,0.8647,0.15,15.469,0.85,siaga
0.0,0.0,0.0,55.91,16.3,33.22,11,0,297.917,5.5453,2,0.0,0.0,0.5591,0.75,9.115,0.75,waspada
0.0,0.0,0.0,67.99,18.92,23.63,12,0,237.891,6.7118,1,0.0,0.0,0.6799,0.55,12.862,0.65,waspada
16.889,41.174,139.02,91.77,27.18,27.71,10,0,330.088,6.7821,1,16.889,13.7245,0.9177,0.85,24.941,0.9,siaga
3.992,11.124,44.359,83.09,4.9,27.95,2,0,302.543,0.6305,3,3.992,3.708,0.8309,0.05,4.068,0.45,siaga
0.0,0.0,0.0,86.64,7.72,20.1,2,0,187.114,0.1492,2,0.0,0.0,0.8664,0.55,6.686,0.1,waspada
39.095,59.993,146.073,78.72,29.44,26.35,12,0,267.653,1.5949,2,39.095,19.9976,0.7872,0.55,23.174,0.6,siaga
0.0,0.0,0.0,35.04,23.56,25.44,2,0,298.32,3.7923,1,0.0,0.0,0.3504,0.55,8.253,0.2,aman
0.665,1.654,3.68,58.62,26.35,2.54,9,1,269.42,2.7373,2,0.665,0.5515,0.5862,0.35,15.447,0.25,waspada
64.178,115.642,294.627,79.62,18.58,16.74,10,0,327.688,4.6241,2,64.178,38.5473,0.7962,0.55,14.796,0.5,siaga
17.649,33.654,133.733,79.81,15.75,6.33,1,0,440.589,3.7087,2,17.649,11.218,0.7981,0.55,12.568,0.6,waspada
19.647,29.866,100.048,61.45,2.37,22.54,11,0,194.882,7.5366,1,19.647,9.9553,0.6145,0.75,1.457,0.2,waspada
0.0,0.0,0.0,97.53,21.57,24.01,9,1,244.627,1.5695,1,0.0,0.0,0.9753,0.55,21.037,0.35,waspada
13.389,25.664,77.135,65.48,22.99,4.77,12,0,405.332,3.8594,2,13.389,8.5546,0.6548,0.55,15.053,0.45,waspada
0.0,0.0,0.0,39.87,3.47,2.72,5,0,259.89,0.4355,2,0.0,0.0,0.3987,1.0,1.383,0.7,aman
0.0,0.0,0.0,77.58,22.01,16.65,4,0,233.273,2.6592,2,0.0,0.0,0.7758,0.75,17.072,0.9,waspada
0.0,0.0,0.0,30.02,4.27,5.11,1,0,185.825,2.6601,2,0.0,0.0,0.3002,0.55,1.282,0.9,waspada
49.154,95.694,201.817,52.54,25.68,10.85,5,0,211.3,5.9897,1,49.154,31.8981,0.5254,0.55,13.491,0.45,siaga
0.0,0.0,0.0,48.62,34.01,29.28,2,0,304.953,2.8681,3,0.0,0.0,0.4862,0.75,16.537,0.25,waspada
0.0,0.0,0.0,50.1,17.05,5.51,9,1,205.689,0.8103,0,0.0,0.0,0.501,0.55,8.54,0.1,waspada
115.873,147.02,349.143,47.76,5.39,25.73,8,1,270.904,2.5049,1,115.873,49.0067,0.4776,0.55,2.575,0.55,siaga
0.0,0.0,0.0,87.07,8.87,15.43,5,0,207.02,2.7153,2,0.0,0.0,0.8707,0.75,7.723,0.6,waspada
0.0,0.0,0.0,74.01,28.18,16.5,3,0,264.326,0.05,0,0.0,0.0,0.7401,0.55,20.859,0.4,waspada
0.0,0.0,0.0,35.6,4.99,15.64,5,0,40.482,0.05,2,0.0,0.0,0.356,0.75,1.775,0.2,waspada
60.236,99.661,224.331,67.12,18.67,31.57,6,1,335.861,1.7629,0,60.236,33.2203,0.6712,0.75,12.531,0.6,siaga
0.0,0.0,0.0,48.56,26.5,22.93,3,0,151.622,7.0447,2,0.0,0.0,0.4856,0.35,12.868,0.9,waspada
0.0,0.0,0.0,31.9,17.1,22.46,8,1,237.927,2.7449,3,0.0,0.0,0.319,0.85,5.456,0.7,aman
6.268,10.056,25.307,38.6,9.27,0.1,4,0,276.086,0.05,2,6.268,3.352,0.386,0.75,3.578,0.8,waspada
0.0,0.0,0.0,53.97,9.92,12.26,2,0,290.611,0.8652,2,0.0,0.0,0.5397,1.0,5.351,0.85,aman
33.891,61.405,185.405,62.66,9.99,16.28,7,1,322.13,0.3482,0,33.891,20.4683,0.6266,1.0,6.26,0.85,waspada
18.174,29.134,109.156,42.71,8.54,8.09,12,0,148.793,4.7847,3,18.174,9.7114,0.4271,0.85,3.648,0.25,waspada
0.0,0.0,0.0,89.34,19.54,8.68,1,0,496.99,3.4976,2,0.0,0.0,0.8934,0.75,17.457,0.45,waspada
0.0,0.0,0.0,33.19,5.68,21.58,9,1,43.58,5.11,1,0.0,0.0,0.3319,0.15,1.886,0.45,waspada
46.431,103.421,215.59,30.94,26.4,23.86,2,0,176.803,5.1626,1,46.431,34.4737,0.3094,0.75,8.169,0.6,siaga
134.386,243.11,369.225,87.32,7.58,23.99,9,1,224.456,3.2116,1,134.386,81.0366,0.8732,0.55,6.622,0.2,siaga
0.0,0.0,0.0,51.28,5.6,21.11,5,0,197.804,4.0425,2,0.0,0.0,0.5128,0.55,2.873,0.7,waspada
0.0,0.0,0.0,63.63,17.36,13.81,1,0,267.604,1.4852,1,0.0,0.0,0.6363,0.15,11.046,0.6,waspada
6.483,10.329,32.819,84.38,35.98,15.26,4,0,321.966,2.9044,0,6.483,3.4431,0.8438,0.75,30.363,0.2,waspada
21.146,44.246,123.59,92.87,20.29,6.39,11,0,182.493,0.6675,0,21.146,14.7486,0.9287,0.15,18.847,0.75,awas
5.657,11.912,54.467,30.54,12.72,8.33,10,0,239.763,0.4373,0,5.657,3.9708,0.3054,0.35,3.883,0.9,waspada
17.742,28.452,109.79,47.95,18.35,9.46,2,0,421.467,2.923,1,17.742,9.4841,0.4795,0.05,8.798,0.85,siaga
1.796,4.432,14.341,66.7,9.3,1.15,5,0,171.509,1.5852,3,1.796,1.4775,0.667,0.55,6.201,0.8,waspada
3.355,5.319,21.281,53.36,4.55,2.01,12,0,366.975,6.0276,2,3.355,1.7731,0.5336,0.75,2.426,0.7,waspada
0.0,0.0,0.0,61.48,29.17,0.82,5,0,450.868,1.4427,1,0.0,0.0,0.6148,0.55,17.932,0.75,waspada
0.0,0.0,0.0,73.49,24.87,20.28,5,0,235.014,4.5401,2,0.0,0.0,0.7349,0.85,18.274,0.9,waspada
5.147,8.445,32.351,57.58,17.57,26.77,6,1,334.684,3.2443,1,5.147,2.8151,0.5758,0.55,10.114,0.15,waspada
0.0,0.0,0.0,65.74,10.81,29.55,9,1,220.463,3.2873,2,0.0,0.0,0.6574,0.55,7.104,0.25,waspada
148.718,245.868,486.662,55.91,3.4,3.29,6,1,254.116,3.7135,0,148.718,81.9561,0.5591,0.75,1.902,0.25,siaga
0.0,0.0,0.0,37.96,13.97,26.57,12,0,265.411,3.1444,1,0.0,0.0,0.3796,0.55,5.301,0.55,waspada
4.156,7.33,18.121,70.98,17.0,30.69,1,0,296.697,3.6865,1,4.156,2.4433,0.7098,0.85,12.065,0.5,waspada
0.0,0.0,0.0,69.8,6.79,19.26,1,0,334.979,3.8462,1,0.0,0.0,0.698,0.55,4.739,0.7,waspada
2.525,7.445,23.564,45.33,10.7,23.45,10,0,253.868,1.1221,2,2.525,2.4818,0.4533,0.85,4.85,0.3,aman
0.0,0.0,0.0,37.29,30.23,21.63,6,1,358.763,1.747,3,0.0,0.0,0.3729,0.75,11.273,0.35,aman
0.0,0.0,0.0,39.46,6.66,16.87,7,1,233.143,0.8084,1,0.0,0.0,0.3946,1.0,2.627,0.85,aman
0.0,0.0,0.0,54.55,22.98,3.01,10,0,285.387,3.8776,1,0.0,0.0,0.5455,0.55,12.536,0.4,waspada
0.0,0.0,0.0,55.01,37.63,21.78,7,1,164.217,2.787,1,0.0,0.0,0.5501,0.15,20.701,0.35,waspada
